Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Plays,Playing,Backlogs,Wishlist
Crysis,PC,2007,Shooter,Electronic Arts,0.0,0.69,0.0,0.03,0.72,2007-11-13,"Crytek Frankfurt, Electronic Arts",3.2,224.0,224.0,"Adventure, Shooter",3000.0,26.0,561.0,241.0
Crysis,PC,2007,Shooter,Electronic Arts,0.0,0.69,0.0,0.03,0.72,2007-11-13,"Crytek Frankfurt, Electronic Arts",3.2,224.0,224.0,"Adventure, Shooter",3000.0,26.0,561.0,241.0
Battlefield: Bad Company 2,PC,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.71,2010-03-02,"EA Digital Illusions CE, Electronic Arts",3.6,288.0,288.0,"Adventure, Shooter, Simulator, Strategy",4200.0,23.0,349.0,119.0
The Lord of the Rings: The Two Towers,XB,2002,Action,Electronic Arts,0.45,0.24,0.0,0.03,0.71,2002-10-21,"Electronic Arts, Hypnos Entertainment",3.3,100.0,100.0,"Adventure, Brawler",1600.0,8.0,172.0,72.0
Silent Hill 3,PS2,2003,Action,Konami Digital Entertainment,0.35,0.27,0.0,0.09,0.71,2003-05-23,"Konami, Team Silent",4.2,1100.0,1100.0,"Adventure, Puzzle",4900.0,156.0,2000.0,1400.0
Final Fantasy X/X-2 HD Remaster,PS4,2015,Role-Playing,Square Enix,0.29,0.25,0.06,0.11,0.71,2013-12-26,"Virtuos, Square Enix",4.1,368.0,368.0,"RPG, Strategy",3200.0,281.0,2300.0,677.0
LEGO Harry Potter: Years 1-4,PSP,2010,Action,Warner Bros. Interactive Entertainment,0.14,0.37,0.0,0.19,0.71,2010-06-25,"WB Games, ""Travellers Tales""",3.2,349.0,349.0,"Adventure, Platform, Puzzle",4100.0,53.0,449.0,113.0
Metal Gear Solid V: The Phantom Pain,XOne,2015,Action,Konami Digital Entertainment,0.37,0.26,0.01,0.06,0.71,2015-09-01,"Konami, Kojima Productions",3.8,1500.0,1500.0,"Adventure, Shooter, Tactical",14000.0,503.0,4500.0,1200.0
Advance Wars,GBA,2001,Strategy,Nintendo,0.5,0.19,0.0,0.01,0.7,2001-09-10,"Nintendo, Intelligent Systems Co., Ltd.",3.7,266.0,266.0,"Simulator, Strategy, Tactical, Turn Based Strategy",1900.0,52.0,640.0,266.0
Metal Gear Solid V: The Phantom Pain,PS3,2015,Action,Konami Digital Entertainment,0.21,0.18,0.22,0.08,0.7,2015-09-01,"Konami, Kojima Productions",3.8,1500.0,1500.0,"Adventure, Shooter, Tactical",14000.0,503.0,4500.0,1200.0
The LEGO Movie Videogame,3DS,2014,Action,Warner Bros. Interactive Entertainment,0.28,0.31,0.05,0.05,0.69,2014-02-04,"WB Games, TT Fusion",2.8,184.0,184.0,"Adventure, Puzzle",1700.0,11.0,239.0,73.0
Rayman Legends,WiiU,2013,Platform,Ubisoft,0.26,0.33,0.03,0.06,0.68,2013-08-30,"Ubisoft Montpellier, Ubisoft Entertainment",4.0,921.0,921.0,"Adventure, Platform",9800.0,177.0,2300.0,643.0
Suikoden II,PS,1998,Role-Playing,Konami Digital Entertainment,0.15,0.1,0.38,0.04,0.68,1998-12-17,Konami,4.4,433.0,433.0,"RPG, Strategy",1100.0,42.0,1300.0,653.0
Mass Effect,PC,2008,Role-Playing,Electronic Arts,0.0,0.59,0.0,0.09,0.68,2007-11-20,"BioWare, Microsoft Game Studios",3.8,1000.0,1000.0,"RPG, Shooter",10000.0,172.0,2000.0,774.0
Lollipop Chainsaw,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.09,0.67,2012-06-12,"Grasshopper Manufacture, WB Games",3.4,295.0,295.0,Brawler,1600.0,32.0,717.0,695.0
Wolfenstein: The New Order,XOne,2014,Shooter,Bethesda Softworks,0.33,0.28,0.0,0.06,0.67,2014-05-20,"MachineGames, Bethesda Softworks",3.6,794.0,794.0,"Adventure, Shooter",8400.0,149.0,2200.0,722.0
Wolfenstein: The New Order,XOne,2014,Shooter,Bethesda Softworks,0.33,0.28,0.0,0.06,0.67,2014-05-20,"MachineGames, Bethesda Softworks",3.6,794.0,794.0,"Adventure, Shooter",8400.0,149.0,2200.0,722.0
Armored Core 3,PS2,2002,Simulation,Metro 3D,0.22,0.17,0.23,0.06,0.67,2002-04-01,"Agetec, FromSoftware",3.7,115.0,115.0,"Shooter, Strategy",297.0,19.0,273.0,142.0
The Witcher 3: Wild Hunt,PC,2015,Role-Playing,Namco Bandai Games,0.2,0.42,0.0,0.05,0.67,2015-05-19,"WB Games, CD Projekt RED",4.3,2000.0,2000.0,"Adventure, RPG",17000.0,1200.0,6100.0,1600.0
The Witcher 3: Wild Hunt,PC,2015,Role-Playing,Namco Bandai Games,0.2,0.42,0.0,0.05,0.67,2015-05-19,"WB Games, CD Projekt RED",4.3,2000.0,2000.0,"Adventure, RPG",17000.0,1200.0,6100.0,1600.0
The Witcher 3: Wild Hunt,PC,2015,Role-Playing,Namco Bandai Games,0.2,0.42,0.0,0.05,0.67,2015-05-19,"WB Games, CD Projekt RED",4.3,2000.0,2000.0,"Adventure, RPG",17000.0,1200.0,6100.0,1600.0
The LEGO Movie Videogame,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,0.67,2014-02-04,"WB Games, TT Fusion",2.8,184.0,184.0,"Adventure, Puzzle",1700.0,11.0,239.0,73.0
BioShock Infinite,PC,2013,Shooter,Take-Two Interactive,0.28,0.3,0.0,0.08,0.67,2013-02-26,"Irrational Games, 2K Games",3.5,1500.0,1500.0,"Adventure, Shooter",18000.0,197.0,4100.0,949.0
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007,Adventure,Capcom,0.33,0.05,0.25,0.04,0.67,2006-03-31,Capcom,4.4,995.0,995.0,"Adventure, Visual Novel",6600.0,172.0,1600.0,623.0
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007,Adventure,Capcom,0.33,0.05,0.25,0.04,0.67,2006-03-31,Capcom,4.4,995.0,995.0,"Adventure, Visual Novel",6600.0,172.0,1600.0,623.0
Borderlands: The Pre-Sequel,PS3,2014,Shooter,Take-Two Interactive,0.25,0.26,0.05,0.11,0.67,2014-10-14,"Take-Two Interactive, Gearbox Software",2.9,375.0,375.0,"RPG, Shooter",5300.0,100.0,1900.0,238.0
The LEGO Movie Videogame,WiiU,2014,Action,Warner Bros. Interactive Entertainment,0.35,0.23,0.03,0.06,0.66,2014-02-04,"WB Games, TT Fusion",2.8,184.0,184.0,"Adventure, Puzzle",1700.0,11.0,239.0,73.0
Rayman Legends,PS3,2013,Platform,Ubisoft,0.14,0.38,0.0,0.14,0.66,2013-08-30,"Ubisoft Montpellier, Ubisoft Entertainment",4.0,921.0,921.0,"Adventure, Platform",9800.0,177.0,2300.0,643.0
LEGO Marvel Super Heroes,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.15,0.35,0.0,0.16,0.66,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
LEGO Marvel Super Heroes,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.15,0.35,0.0,0.16,0.66,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
The Evil Within,XOne,2014,Action,Bethesda Softworks,0.35,0.25,0.0,0.05,0.65,2014-10-14,"Tango Gameworks, Bethesda Softworks",3.4,629.0,629.0,"Adventure, Shooter",4800.0,140.0,1800.0,822.0
Fire Emblem: Shadow Dragon,DS,2008,Role-Playing,Nintendo,0.31,0.03,0.27,0.03,0.65,2008-08-07,"Intelligent Systems Co., Ltd., Nintendo",3.2,361.0,361.0,"RPG, Strategy, Tactical, Turn Based Strategy",1900.0,78.0,808.0,235.0
Crash of the Titans,PSP,2007,Action,Vivendi Games,0.25,0.25,0.0,0.15,0.64,2007-10-04,"Radical Entertainment, Sierra Entertainment",3.0,200.0,200.0,"Adventure, Platform",3800.0,18.0,196.0,122.0
Max Payne 2: The Fall of Max Payne,XB,2003,Shooter,Take-Two Interactive,0.47,0.15,0.0,0.02,0.64,2003-10-14,"Remedy Entertainment, Rockstar Games",4.1,553.0,553.0,Shooter,4100.0,37.0,1100.0,464.0
Castlevania,N64,1999,Platform,Konami Digital Entertainment,0.44,0.1,0.04,0.05,0.64,1986-09-26,"Nintendo, Konami",3.4,845.0,845.0,"Adventure, Platform",5700.0,58.0,869.0,365.0
NieR,PS3,2010,Role-Playing,Square Enix,0.17,0.2,0.2,0.07,0.64,2010-04-22,"Square Enix, Cavia",4.2,743.0,743.0,"Adventure, RPG, Shooter, Simulator, Strategy",2900.0,67.0,999.0,854.0
Super Castlevania IV,SNES,1991,Platform,Konami Digital Entertainment,0.32,0.05,0.25,0.01,0.63,1991-10-31,Konami,3.7,627.0,627.0,"Adventure, Platform",3700.0,45.0,863.0,271.0
Call of Duty: Black Ops,DS,2010,Shooter,Activision,0.54,0.05,0.0,0.04,0.63,2010-11-09,"Activision, Treyarch",3.7,920.0,920.0,Shooter,14000.0,44.0,611.0,318.0
Call of Duty: Black Ops,DS,2010,Shooter,Activision,0.54,0.05,0.0,0.04,0.63,2010-11-09,"Activision, Treyarch",3.7,920.0,920.0,Shooter,14000.0,44.0,611.0,318.0
Far Cry 4,PC,2014,Shooter,Ubisoft,0.15,0.42,0.0,0.05,0.62,2014-11-18,Ubisoft Montreal,3.2,558.0,558.0,"Adventure, Shooter, Tactical",8500.0,90.0,1300.0,442.0
Far Cry 4,PC,2014,Shooter,Ubisoft,0.15,0.42,0.0,0.05,0.62,2014-11-18,Ubisoft Montreal,3.2,558.0,558.0,"Adventure, Shooter, Tactical",8500.0,90.0,1300.0,442.0
Metal Gear Solid V: Ground Zeroes,PS3,2014,Action,Konami Digital Entertainment,0.14,0.14,0.27,0.06,0.62,2014-03-18,"Konami, Kojima Productions",3.3,650.0,650.0,"Adventure, RPG, Shooter, Strategy",9500.0,53.0,1700.0,549.0
Metal Gear Solid V: Ground Zeroes,PS3,2014,Action,Konami Digital Entertainment,0.14,0.14,0.27,0.06,0.62,2014-03-18,"Konami, Kojima Productions",3.3,650.0,650.0,"Adventure, RPG, Shooter, Strategy",9500.0,53.0,1700.0,549.0
Half-Life 2,XB,2005,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61,2004-11-16,"Sierra Entertainment, Valve",4.2,1700.0,1700.0,Shooter,15000.0,257.0,3500.0,1000.0
Alice: Madness Returns,PS3,2011,Adventure,Electronic Arts,0.22,0.25,0.04,0.09,0.6,2011-06-14,"Electronic Arts, Spicy Horse Games",3.5,358.0,358.0,"Adventure, Brawler, Platform",2800.0,113.0,1200.0,636.0
Suikoden,PS,1995,Role-Playing,Konami Digital Entertainment,0.21,0.14,0.21,0.04,0.6,1995-12-15,"Konami Computer Entertainment Tokyo, Konami",3.6,270.0,270.0,RPG,933.0,32.0,776.0,360.0
Half-Life,PS2,2001,Shooter,Vivendi Games,0.29,0.23,0.0,0.08,0.6,1998-11-19,"Sierra Entertainment, Valve",4.0,1300.0,1300.0,"Adventure, Puzzle, Shooter",13000.0,322.0,2900.0,892.0
Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2023-01-27,"Motive Studios, Electronic Arts",4.3,501.0,501.0,"Adventure, RPG, Shooter",1300.0,248.0,985.0,1900.0
Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2008-10-14,"EA Redwood Shores, Electronic Arts",4.0,1200.0,1200.0,Shooter,9600.0,302.0,2700.0,1100.0
Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2023-01-27,"Motive Studios, Electronic Arts",4.3,501.0,501.0,"Adventure, RPG, Shooter",1300.0,248.0,985.0,1900.0
Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2008-10-14,"EA Redwood Shores, Electronic Arts",4.0,1200.0,1200.0,Shooter,9600.0,302.0,2700.0,1100.0
Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2023-01-27,"Motive Studios, Electronic Arts",4.3,501.0,501.0,"Adventure, RPG, Shooter",1300.0,248.0,985.0,1900.0
Rayman Origins,PSV,2012,Platform,Ubisoft,0.13,0.35,0.0,0.11,0.59,2011-11-15,"Ubisoft Montpellier, Ubisoft Entertainment",3.8,547.0,547.0,"Adventure, Platform",6200.0,85.0,1200.0,417.0
Rock Band 2,PS2,2008,Misc,MTV Games,0.29,0.23,0.0,0.08,0.59,2008-09-14,"MTV Games, Harmonix Music Systems",4.0,180.0,180.0,Music,2000.0,10.0,56.0,29.0
Tales of Zestiria,PS3,2015,Role-Playing,Namco Bandai Games,0.05,0.09,0.42,0.03,0.59,2015-01-22,"Bandai Namco Entertainment, tri-Crescendo",2.7,273.0,273.0,RPG,1700.0,76.0,1000.0,264.0
Dark Souls II,PS4,2015,Role-Playing,Namco Bandai Games,0.2,0.22,0.08,0.08,0.59,2014-03-11,"FromSoftware, Bandai Namco Entertainment",3.3,815.0,815.0,"Adventure, RPG",6700.0,128.0,1400.0,834.0
Dark Souls II,PS4,2015,Role-Playing,Namco Bandai Games,0.2,0.22,0.08,0.08,0.59,2014-03-11,"FromSoftware, Bandai Namco Entertainment",3.3,815.0,815.0,"Adventure, RPG",6700.0,128.0,1400.0,834.0
Deus Ex: Human Revolution,PC,2011,Shooter,Square Enix,0.25,0.25,0.0,0.09,0.59,2011-08-23,"Square Enix, Eidos Montréal",3.8,559.0,559.0,"RPG, Shooter",5800.0,65.0,1700.0,488.0
Mega Man X7,PS2,2003,Action,Capcom,0.22,0.17,0.14,0.06,0.58,2003-07-17,"Capcom Production Studio 3, Capcom",1.4,231.0,231.0,"Adventure, Platform",1300.0,6.0,385.0,113.0
Rayman Origins,Wii,2011,Platform,Ubisoft,0.23,0.29,0.0,0.07,0.58,2011-11-15,"Ubisoft Montpellier, Ubisoft Entertainment",3.8,547.0,547.0,"Adventure, Platform",6200.0,85.0,1200.0,417.0
Parasite Eve II,PS,1999,Role-Playing,SquareSoft,0.32,0.22,0.0,0.04,0.58,1999-12-16,"Square, Square Soft",3.4,229.0,229.0,RPG,763.0,16.0,657.0,344.0
Shin Megami Tensei IV,3DS,2013,Role-Playing,Atlus,0.28,0.0,0.27,0.02,0.57,2013-05-23,"Atlus, Nintendo",4.1,949.0,949.0,RPG,4300.0,397.0,2500.0,1100.0
No More Heroes,Wii,2007,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57,2007-12-06,Grasshopper Manufacture,4.0,1200.0,1200.0,"Adventure, Brawler",5600.0,280.0,2600.0,1800.0
No More Heroes,Wii,2007,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57,2007-12-06,Grasshopper Manufacture,4.0,1200.0,1200.0,"Adventure, Brawler",5600.0,280.0,2600.0,1800.0
Assassin's Creed II,PC,2010,Action,Ubisoft,0.01,0.45,0.0,0.11,0.57,2009-11-17,"Ubisoft Montreal, Ubisoft Entertainment",3.8,1300.0,1300.0,"Adventure, Platform",16000.0,140.0,1500.0,521.0
Assassin's Creed II,PC,2010,Action,Ubisoft,0.01,0.45,0.0,0.11,0.57,2009-11-17,"Ubisoft Montreal, Ubisoft Entertainment",3.8,1300.0,1300.0,"Adventure, Platform",16000.0,140.0,1500.0,521.0
Hotel Dusk: Room 215,DS,2007,Adventure,Nintendo,0.27,0.05,0.22,0.03,0.56,2007-01-22,"Nintendo, Cing",4.0,439.0,439.0,"Adventure, Point-and-Click, Puzzle, Visual Novel",1600.0,87.0,1300.0,838.0
Resident Evil 2,N64,1999,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56,2019-01-25,"Capcom, Capcom Development Division 1",4.3,2500.0,2500.0,"Adventure, Shooter",15000.0,585.0,3600.0,1900.0
Resident Evil 2,N64,1999,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56,2019-01-25,"Capcom, Capcom Development Division 1",4.3,2500.0,2500.0,"Adventure, Shooter",15000.0,585.0,3600.0,1900.0
Resident Evil 2,N64,1999,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56,1998-01-21,"Capcom, Factor 5",4.2,1100.0,1100.0,"Adventure, Shooter",5500.0,54.0,1100.0,597.0
Resident Evil 2,N64,1999,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56,2019-01-25,"Capcom, Capcom Development Division 1",4.3,2500.0,2500.0,"Adventure, Shooter",15000.0,585.0,3600.0,1900.0
Resident Evil 2,N64,1999,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56,1998-01-21,"Capcom, Factor 5",4.2,1100.0,1100.0,"Adventure, Shooter",5500.0,54.0,1100.0,597.0
Xenoblade Chronicles,3DS,2015,Role-Playing,Nintendo,0.26,0.14,0.12,0.04,0.56,2010-06-10,"Nintendo, Monolith Soft",4.2,828.0,828.0,"Adventure, RPG",3900.0,142.0,1300.0,732.0
Metal Gear Solid 3: Subsistence,PS2,2005,Action,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55,2005-12-22,"Konami Computer Entertainment Japan, Konami",4.6,641.0,641.0,"Adventure, Shooter, Tactical",3700.0,50.0,949.0,639.0
F.E.A.R.,PS3,2007,Shooter,Vivendi Games,0.18,0.27,0.0,0.1,0.55,2005-10-17,"Monolith Productions, Vivendi Universal",3.8,564.0,564.0,Shooter,3600.0,65.0,1000.0,505.0
Mortal Kombat 3,PS,1995,Fighting,Sony Computer Entertainment,0.29,0.2,0.02,0.04,0.55,1995-04-15,Midway Games,3.1,162.0,162.0,Fighting,1700.0,4.0,85.0,41.0
Metro 2033,X360,2010,Shooter,THQ,0.22,0.24,0.03,0.05,0.55,2010-03-16,"4A Games, THQ",3.5,328.0,328.0,"RPG, Shooter",3700.0,49.0,1100.0,224.0
Tales of Symphonia,PS3,2013,Role-Playing,Namco Bandai Games,0.21,0.13,0.13,0.06,0.54,2003-08-29,"Namco, Namco Tales Studio",3.9,512.0,512.0,RPG,2800.0,132.0,1800.0,572.0
Fire Emblem: Path of Radiance,GC,2005,Action,Nintendo,0.29,0.08,0.16,0.01,0.54,2005-04-20,"Intelligent Systems Co., Ltd., Nintendo",4.2,703.0,703.0,"RPG, Strategy, Tactical, Turn Based Strategy",2900.0,155.0,1500.0,716.0
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,2011-10-18,"DC Entertainment, Rocksteady Studios",4.1,1600.0,1600.0,"Adventure, Brawler",16000.0,192.0,2700.0,651.0
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,2011-10-18,"DC Entertainment, Rocksteady Studios",4.1,1600.0,1600.0,"Adventure, Brawler",16000.0,192.0,2700.0,651.0
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,2011-10-18,"DC Entertainment, Rocksteady Studios",4.1,1600.0,1600.0,"Adventure, Brawler",16000.0,192.0,2700.0,651.0
Bulletstorm,PS3,2011,Shooter,Electronic Arts,0.23,0.2,0.01,0.08,0.53,2011-02-22,"People Can Fly, Electronic Arts",3.2,159.0,159.0,Shooter,2300.0,6.0,299.0,125.0
The Lord of the Rings: The Two Towers,GC,2002,Action,Electronic Arts,0.41,0.11,0.0,0.01,0.53,2002-10-21,"Electronic Arts, Hypnos Entertainment",3.3,100.0,100.0,"Adventure, Brawler",1600.0,8.0,172.0,72.0
The Warriors,PS2,2005,Action,Take-Two Interactive,0.44,0.02,0.0,0.07,0.53,2005-10-17,"Rockstar Toronto, Rockstar Games",3.9,182.0,182.0,"Brawler, Fighting",927.0,10.0,274.0,191.0
We Love Katamari,PS2,2005,Puzzle,Electronic Arts,0.26,0.2,0.0,0.07,0.52,2005-07-06,"NOW Production, Namco",4.3,429.0,429.0,"Adventure, Puzzle",1400.0,38.0,520.0,410.0
Bully: Scholarship Edition,Wii,2008,Action,Take-Two Interactive,0.17,0.29,0.0,0.06,0.52,2008-02-04,"Rockstar Games, Rockstar Toronto",4.0,330.0,330.0,Adventure,3900.0,92.0,1000.0,457.0
PlayStation All-Stars Battle Royale,PSV,2012,Action,Sony Computer Entertainment,0.26,0.15,0.01,0.1,0.52,2012-11-20,"SCE Santa Monica Studio, Sony Computer Entertainment",2.4,208.0,208.0,"Fighting, Platform",2600.0,3.0,132.0,78.0
Gun,XB,2005,Shooter,Activision,0.38,0.12,0.0,0.02,0.52,2005-11-05,"Activision, Rebellion Developments",3.3,131.0,131.0,Adventure,1400.0,5.0,276.0,152.0
Dragon Age: Origins,PC,2009,Role-Playing,Electronic Arts,0.0,0.46,0.0,0.06,0.51,2009-11-03,"Electronic Arts, BioWare",4.0,712.0,712.0,RPG,6100.0,148.0,1700.0,534.0
Dragon Age: Origins,PC,2009,Role-Playing,Electronic Arts,0.0,0.46,0.0,0.06,0.51,2009-11-03,"Electronic Arts, BioWare",4.0,712.0,712.0,RPG,6100.0,148.0,1700.0,534.0
The LEGO Movie Videogame,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.34,0.13,0.0,0.04,0.51,2014-02-04,"WB Games, TT Fusion",2.8,184.0,184.0,"Adventure, Puzzle",1700.0,11.0,239.0,73.0
Fire Emblem: Radiant Dawn,Wii,2007,Strategy,Nintendo,0.28,0.03,0.17,0.03,0.51,2007-02-22,"Nintendo, Nintendo SPD Group No. 2",4.0,459.0,459.0,"RPG, Strategy, Tactical",1800.0,69.0,1100.0,497.0
Dishonored,PC,2012,Action,Bethesda Softworks,0.26,0.19,0.0,0.06,0.51,2012-10-09,"Arkane Studios, Bethesda Softworks",3.9,1100.0,1100.0,"Adventure, RPG",14000.0,268.0,3100.0,866.0
Dishonored,PC,2012,Action,Bethesda Softworks,0.26,0.19,0.0,0.06,0.51,2012-10-09,"Arkane Studios, Bethesda Softworks",3.9,1100.0,1100.0,"Adventure, RPG",14000.0,268.0,3100.0,866.0
Dishonored,PC,2012,Action,Bethesda Softworks,0.26,0.19,0.0,0.06,0.51,2012-10-09,"Arkane Studios, Bethesda Softworks",3.9,1100.0,1100.0,"Adventure, RPG",14000.0,268.0,3100.0,866.0
Wolfenstein: The New Order,PS3,2014,Shooter,Bethesda Softworks,0.14,0.25,0.02,0.09,0.51,2014-05-20,"MachineGames, Bethesda Softworks",3.6,794.0,794.0,"Adventure, Shooter",8400.0,149.0,2200.0,722.0
Wolfenstein: The New Order,PS3,2014,Shooter,Bethesda Softworks,0.14,0.25,0.02,0.09,0.51,2014-05-20,"MachineGames, Bethesda Softworks",3.6,794.0,794.0,"Adventure, Shooter",8400.0,149.0,2200.0,722.0
Alice: Madness Returns,X360,2011,Adventure,Electronic Arts,0.27,0.15,0.04,0.04,0.5,2011-06-14,"Electronic Arts, Spicy Horse Games",3.5,358.0,358.0,"Adventure, Brawler, Platform",2800.0,113.0,1200.0,636.0
Hitman: Blood Money,PS2,2006,Action,Eidos Interactive,0.25,0.19,0.0,0.06,0.5,2006-05-26,"IO Interactive, Eidos Interactive",4.0,414.0,414.0,Shooter,3200.0,37.0,859.0,238.0
FIFA 14,PSV,2013,Sports,Electronic Arts,0.11,0.25,0.01,0.13,0.5,2013-09-24,"EA Sports, EA Canada",3.2,92.0,92.0,Sport,2200.0,8.0,52.0,13.0
Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.29,0.16,0.0,0.04,0.5,2013-02-19,"Konami, PlatinumGames",4.1,2100.0,2100.0,"Adventure, Brawler, Shooter, Strategy",14000.0,492.0,4200.0,2000.0
Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.29,0.16,0.0,0.04,0.5,2013-02-19,"Konami, PlatinumGames",4.1,2100.0,2100.0,"Adventure, Brawler, Shooter, Strategy",14000.0,492.0,4200.0,2000.0
Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.29,0.16,0.0,0.04,0.5,2013-02-19,"Konami, PlatinumGames",4.1,2100.0,2100.0,"Adventure, Brawler, Shooter, Strategy",14000.0,492.0,4200.0,2000.0
The Evil Within,X360,2014,Action,Bethesda Softworks,0.25,0.2,0.01,0.04,0.5,2014-10-14,"Tango Gameworks, Bethesda Softworks",3.4,629.0,629.0,"Adventure, Shooter",4800.0,140.0,1800.0,822.0
Lollipop Chainsaw,X360,2012,Action,Warner Bros. Interactive Entertainment,0.31,0.13,0.02,0.04,0.49,2012-06-12,"Grasshopper Manufacture, WB Games",3.4,295.0,295.0,Brawler,1600.0,32.0,717.0,695.0
Sonic Lost World,3DS,2013,Platform,Sega,0.24,0.15,0.07,0.03,0.49,2013-10-18,"Nintendo, Sonic Team",2.5,395.0,395.0,"Adventure, Platform",2500.0,34.0,498.0,214.0
Terraria,PS3,2013,Action,505 Games,0.07,0.26,0.09,0.07,0.49,2011-05-16,"Re-Logic, Headup Games",4.0,1300.0,1300.0,"Adventure, Indie, Platform, RPG, Strategy",18000.0,673.0,2200.0,593.0
LEGO Marvel Super Heroes,DS,2013,Action,Warner Bros. Interactive Entertainment,0.28,0.17,0.0,0.04,0.49,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
LEGO Marvel Super Heroes,DS,2013,Action,Warner Bros. Interactive Entertainment,0.28,0.17,0.0,0.04,0.49,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
Crazy Taxi,GC,2001,Racing,Acclaim Entertainment,0.36,0.09,0.02,0.01,0.49,1999-02-12,"Sega, Hitmaker",3.6,425.0,425.0,"Arcade, Racing",4800.0,19.0,556.0,227.0
Crash of the Titans,DS,2007,Action,Vivendi Games,0.42,0.02,0.0,0.04,0.49,2007-10-04,"Radical Entertainment, Sierra Entertainment",3.0,200.0,200.0,"Adventure, Platform",3800.0,18.0,196.0,122.0
Need for Speed: Hot Pursuit,Wii,2010,Racing,Electronic Arts,0.18,0.24,0.0,0.05,0.48,2010-11-16,"Criterion Games, Electronic Arts",3.3,148.0,148.0,Racing,2000.0,23.0,182.0,54.0
Sonic the Hedgehog,PS3,2009,Platform,Electronic Arts,0.0,0.48,0.0,0.0,0.48,1991-06-23,"Sonic Team, Sega",3.1,1100.0,1100.0,Platform,12000.0,60.0,804.0,243.0
Sonic the Hedgehog,PS3,2009,Platform,Electronic Arts,0.0,0.48,0.0,0.0,0.48,1991-06-23,"Sonic Team, Sega",3.1,1100.0,1100.0,Platform,12000.0,60.0,804.0,243.0
Sonic the Hedgehog,PS3,2009,Platform,Electronic Arts,0.0,0.48,0.0,0.0,0.48,1991-06-23,"Sonic Team, Sega",3.1,1100.0,1100.0,Platform,12000.0,60.0,804.0,243.0
Metal Gear Solid: The Twin Snakes,GC,2004,Action,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.47,2004-03-09,"Konami, Silicon Knights",3.6,267.0,267.0,Adventure,1900.0,31.0,619.0,364.0
Destroy All Humans!,XB,2005,Shooter,THQ,0.34,0.11,0.0,0.02,0.46,2005-06-21,"THQ, Pandemic Studios",3.2,160.0,160.0,Adventure,2200.0,16.0,414.0,188.0
Crash of the Titans,Wii,2007,Action,Vivendi Games,0.4,0.03,0.0,0.04,0.46,2007-10-04,"Radical Entertainment, Sierra Entertainment",3.0,200.0,200.0,"Adventure, Platform",3800.0,18.0,196.0,122.0
